ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-11-30,6.2870923400259136,3.856518782819444,11.18757137826017,6.2870923400259136,6.2870923400259136,1.2537836668195483,1.2537836668195483,1.2537836668195483,1.2537836668195483,1.2537836668195483,1.2537836668195483,0.0,0.0,0.0,7.540876006845462
2010-12-31,6.312942077881489,7.609601353288001,15.475302596786614,6.312942077881489,6.312942077881489,5.143529955971529,5.143529955971529,5.143529955971529,5.143529955971529,5.143529955971529,5.143529955971529,0.0,0.0,0.0,11.456472033853018
2011-01-31,6.338791815737064,0.005111876737008742,8.16257923332781,6.338791815737064,6.338791815737064,-2.2222767797770526,-2.2222767797770526,-2.2222767797770526,-2.2222767797770526,-2.2222767797770526,-2.2222767797770526,0.0,0.0,0.0,4.116515035960012
2011-02-28,6.362139966058226,-0.1830836509360844,7.563839931383381,6.362139966058226,6.362139966058226,-2.858637287925405,-2.858637287925405,-2.858637287925405,-2.858637287925405,-2.858637287925405,-2.858637287925405,0.0,0.0,0.0,3.503502678132821
2011-03-31,6.387989703890302,3.662480844491115,10.677913009540216,6.387989703890302,6.387989703890302,0.7883506697383236,0.7883506697383236,0.7883506697383236,0.7883506697383236,0.7883506697383236,0.7883506697383236,0.0,0.0,0.0,7.1763403736286255
2011-04-30,6.413005579211665,1.831778011202554,9.328074409599596,6.413005579211665,6.413005579211665,-0.8396561049638174,-0.8396561049638174,-0.8396561049638174,-0.8396561049638174,-0.8396561049638174,-0.8396561049638174,0.0,0.0,0.0,5.573349474247848
2011-05-31,6.438855317043741,0.6741439217556202,8.483534473786912,6.438855317043741,6.438855317043741,-1.8690408153480231,-1.8690408153480231,-1.8690408153480231,-1.8690408153480231,-1.8690408153480231,-1.8690408153480231,0.0,0.0,0.0,4.569814501695718
2011-06-30,6.463871192365104,1.721378441786452,9.336962656178864,6.463871192365104,6.463871192365104,-0.9618813897685297,-0.9618813897685297,-0.9618813897685297,-0.9618813897685297,-0.9618813897685297,-0.9618813897685297,0.0,0.0,0.0,5.501989802596575
2011-07-31,6.48972093019718,1.452027006129861,9.122213364107846,6.48972093019718,6.48972093019718,-1.204474104748814,-1.204474104748814,-1.204474104748814,-1.204474104748814,-1.204474104748814,-1.204474104748814,0.0,0.0,0.0,5.285246825448366
2011-08-31,6.515570668029257,2.652987309277393,10.119591394006331,6.515570668029257,6.515570668029257,-0.37208869245759113,-0.37208869245759113,-0.37208869245759113,-0.37208869245759113,-0.37208869245759113,-0.37208869245759113,0.0,0.0,0.0,6.143481975571666
2011-09-30,6.540586543436715,3.974227030826544,11.500758253655553,6.540586543436715,6.540586543436715,1.170917078411562,1.170917078411562,1.170917078411562,1.170917078411562,1.170917078411562,1.170917078411562,0.0,0.0,0.0,7.711503621848277
2011-10-31,6.566436281357754,2.976347173512238,10.258148010460243,6.566436281357754,6.566436281357754,0.10716559578617835,0.10716559578617835,0.10716559578617835,0.10716559578617835,0.10716559578617835,0.10716559578617835,0.0,0.0,0.0,6.673601877143932
2011-11-30,6.591452156765213,3.426311177548438,10.822309599536572,6.591452156765213,6.591452156765213,0.506340936568107,0.506340936568107,0.506340936568107,0.506340936568107,0.506340936568107,0.506340936568107,0.0,0.0,0.0,7.09779309333332
2011-12-31,6.6173018946862525,7.906842098675542,15.1607805016416,6.6173018946862525,6.6173018946862525,5.080393506755671,5.080393506755671,5.080393506755671,5.080393506755671,5.080393506755671,5.080393506755671,0.0,0.0,0.0,11.697695401441923
2012-01-31,6.643151632607292,0.9304654931538879,8.503310125073606,6.643151632607292,6.643151632607292,-1.996548965289509,-1.996548965289509,-1.996548965289509,-1.996548965289509,-1.996548965289509,-1.996548965289509,0.0,0.0,0.0,4.646602667317783
2012-02-29,6.667333645501169,0.8688551224276,8.315365466435304,6.667333645501169,6.667333645501169,-2.1091068068753263,-2.1091068068753263,-2.1091068068753263,-2.1091068068753263,-2.1091068068753263,-2.1091068068753263,0.0,0.0,0.0,4.558226838625843
2012-03-31,6.693183382912828,1.5368278666649993,9.175130151694875,6.693183382912828,6.693183382912828,-1.216377080712069,-1.216377080712069,-1.216377080712069,-1.216377080712069,-1.216377080712069,-1.216377080712069,0.0,0.0,0.0,5.4768063022007585
